Date,Time,Acc. Corrected  Meter Reading (Sm3),Consumption (mmBtu),Consumption (Sm3),Calorific Value (MJ/Sm3),Consumption (m3),Acc. Uncorrected Meter Reading (m3),Pressure (kPa),Temperature (°C),Conversion Factor,Contractual Conversion Factor,Z Factor
24/05/2022,19,,.0000,,.037852,,"2,870,620.0000",.20,17.01,.0000,1.0000,1.0075
24/05/2022,20,507.0000,19.1910,507.0000,.037852,216.0000,"2,870,926.0000",120.14,16.90,399.9957,1.0000,.4256
24/05/2022,21,"1,471.0000",36.4893,964.0000,.037852,410.0000,"2,871,336.0000",137.67,16.77,420.0009,1.0000,.4257
24/05/2022,22,"2,371.0000",34.0668,900.0000,.037852,383.0000,"2,871,719.0000",137.91,17.20,374.3794,1.0000,.4265
24/05/2022,23,"3,313.0000",35.6566,942.0000,.037852,401.0000,"2,872,120.0000",137.54,17.09,399.8637,1.0000,.4259
25/05/2022,0,"4,274.0000",36.3758,961.0000,.037852,409.0000,"2,872,529.0000",137.61,16.87,443.0801,1.0000,.4253
25/05/2022,1,"5,257.0000",37.2085,983.0000,.037852,418.0000,"2,872,947.0000",137.60,16.61,498.4577,1.0000,.4249
25/05/2022,2,"6,308.0000",39.7825,"1,051.0000",.037852,446.0000,"2,873,393.0000",137.58,16.17,464.5238,1.0000,.4246
25/05/2022,3,"7,225.0000",34.7103,917.0000,.037852,389.0000,"2,873,782.0000",138.07,16.51,423.5302,1.0000,.4254
25/05/2022,4,"8,127.0000",34.1425,902.0000,.037852,383.0000,"2,874,165.0000",138.05,16.65,406.4449,1.0000,.4260
25/05/2022,5,"9,037.0000",34.4453,910.0000,.037852,387.0000,"2,874,552.0000",137.78,16.91,372.6083,1.0000,.4220
25/05/2022,6,"9,959.0000",34.8995,922.0000,.037852,392.0000,"2,874,944.0000",137.71,16.97,370.8796,1.0000,.4256
25/05/2022,7,"10,882.0000",34.9374,923.0000,.037852,392.0000,"2,875,336.0000",137.93,16.54,382.7042,1.0000,.4208
25/05/2022,8,"11,752.0000",32.9312,870.0000,.037852,369.0000,"2,875,705.0000",138.25,16.88,400.0511,1.0000,.4259
25/05/2022,9,"12,739.0000",37.3599,987.0000,.037852,421.0000,"2,876,126.0000",137.49,17.27,472.1332,1.0000,.4263
25/05/2022,10,"13,763.0000",38.7604,"1,024.0000",.037852,437.0000,"2,876,563.0000",137.41,17.36,506.2460,1.0000,.4258
25/05/2022,11,"14,940.0000",44.5518,"1,177.0000",.037852,501.0000,"2,877,064.0000",137.34,16.62,506.4081,1.0000,.4252
25/05/2022,12,"15,993.0000",39.8582,"1,053.0000",.037852,448.0000,"2,877,512.0000",137.47,16.77,406.4571,1.0000,.4259
25/05/2022,13,"16,998.0000",38.0413,"1,005.0000",.037852,428.0000,"2,877,940.0000",137.51,16.88,472.0521,1.0000,.4258
25/05/2022,14,"17,981.0000",37.2085,983.0000,.037852,419.0000,"2,878,359.0000",137.49,17.28,413.1135,1.0000,.4271
25/05/2022,15,"18,954.0000",36.8300,973.0000,.037852,415.0000,"2,878,774.0000",137.50,17.48,400.0043,1.0000,.4261
25/05/2022,16,"20,005.0000",39.7825,"1,051.0000",.037852,447.0000,"2,879,221.0000",137.52,16.52,405.4972,1.0000,.4238
25/05/2022,17,"21,031.0000",38.8362,"1,026.0000",.037852,436.0000,"2,879,657.0000",137.55,16.51,449.8811,1.0000,.4247
25/05/2022,18,"21,987.0000",36.1865,956.0000,.037852,406.0000,"2,880,063.0000",137.74,16.49,403.4541,1.0000,.4254
25/05/2022,19,"22,943.0000",36.1865,956.0000,.037852,406.0000,"2,880,469.0000",137.85,16.55,405.8059,1.0000,.4247
25/05/2022,20,"23,919.0000",36.9436,976.0000,.037852,415.0000,"2,880,884.0000",137.63,16.54,423.5377,1.0000,.4254
25/05/2022,21,"24,889.0000",36.7164,970.0000,.037852,412.0000,"2,881,296.0000",137.60,16.41,443.0812,1.0000,.4250
25/05/2022,22,"25,841.0000",36.0351,952.0000,.037852,404.0000,"2,881,700.0000",137.73,16.43,405.0421,1.0000,.4251
25/05/2022,23,"26,821.0000",37.0950,980.0000,.037852,416.0000,"2,882,116.0000",137.72,16.27,443.0857,1.0000,.4244
26/05/2022,0,"27,787.0000",36.5650,966.0000,.037852,409.0000,"2,882,525.0000",138.02,15.81,400.9538,1.0000,.4239
26/05/2022,1,"28,875.0000",41.1830,"1,088.0000",.037852,460.0000,"2,882,985.0000",137.68,15.20,415.7602,1.0000,.4184
26/05/2022,2,"29,913.0000",39.2904,"1,038.0000",.037852,439.0000,"2,883,424.0000",137.83,15.20,354.1156,1.0000,.4185
26/05/2022,3,"30,826.0000",34.5589,913.0000,.037852,385.0000,"2,883,809.0000",138.59,15.65,402.8202,1.0000,.4222
26/05/2022,4,"31,768.0000",35.6566,942.0000,.037852,398.0000,"2,884,207.0000",138.24,15.55,436.3590,1.0000,.4236
26/05/2022,5,"32,778.0000",38.2305,"1,010.0000",.037852,427.0000,"2,884,634.0000",137.69,15.21,429.8519,1.0000,.4230
26/05/2022,6,"33,731.0000",36.0730,953.0000,.037852,403.0000,"2,885,037.0000",138.00,15.34,429.8497,1.0000,.4233
26/05/2022,7,"34,767.0000",39.2147,"1,036.0000",.037852,438.0000,"2,885,475.0000",137.65,15.09,472.1297,1.0000,.4227
26/05/2022,8,"35,717.0000",35.9594,950.0000,.037852,401.0000,"2,885,876.0000",138.28,15.31,429.8543,1.0000,.4236
26/05/2022,9,"36,704.0000",37.3599,987.0000,.037852,418.0000,"2,886,294.0000",137.65,15.61,362.0975,1.0000,.4243
26/05/2022,10,"37,776.0000",40.5773,"1,072.0000",.037852,455.0000,"2,886,749.0000",137.41,16.05,429.8554,1.0000,.4252
26/05/2022,11,"38,716.0000",35.5809,940.0000,.037852,400.0000,"2,887,149.0000",137.62,16.78,423.1574,1.0000,.4251
26/05/2022,12,"39,694.0000",37.0193,978.0000,.037852,416.0000,"2,887,565.0000",137.51,16.54,429.8511,1.0000,.4254
26/05/2022,13,"40,710.0000",38.4576,"1,016.0000",.037852,432.0000,"2,887,997.0000",137.46,16.55,472.1283,1.0000,.4248
26/05/2022,14,"41,664.0000",36.1108,954.0000,.037852,406.0000,"2,888,403.0000",137.55,16.78,393.7412,1.0000,.4263
26/05/2022,15,"42,571.0000",34.3318,907.0000,.037852,386.0000,"2,888,789.0000",137.84,17.10,343.1250,1.0000,.4261
26/05/2022,16,"43,399.0000",31.3415,828.0000,.037852,352.0000,"2,889,141.0000",138.13,17.53,359.9915,1.0000,.4266
26/05/2022,17,"44,279.0000",33.3098,880.0000,.037852,375.0000,"2,889,516.0000",137.73,17.21,388.1182,1.0000,.4263
26/05/2022,18,"45,238.0000",36.3001,959.0000,.037852,408.0000,"2,889,924.0000",137.49,16.60,381.8224,1.0000,.4252
26/05/2022,19,"46,220.0000",37.1707,982.0000,.037852,417.0000,"2,890,341.0000",137.57,16.31,514.1397,1.0000,.4241
26/05/2022,20,"47,309.0000",41.2208,"1,089.0000",.037852,461.0000,"2,890,802.0000",137.63,15.47,380.2571,1.0000,.4242
26/05/2022,21,"48,259.0000",35.9594,950.0000,.037852,403.0000,"2,891,205.0000",137.77,16.06,394.3635,1.0000,.4248
26/05/2022,22,"49,229.0000",36.7164,970.0000,.037852,412.0000,"2,891,617.0000",137.59,16.30,419.9932,1.0000,.4250
26/05/2022,23,"50,286.0000",40.0096,"1,057.0000",.037852,449.0000,"2,892,066.0000",137.48,16.23,506.2503,1.0000,.4246
27/05/2022,0,"51,432.0000",43.3784,"1,146.0000",.037852,486.0000,"2,892,552.0000",137.47,15.89,436.3598,1.0000,.4245
27/05/2022,1,"52,427.0000",37.6627,995.0000,.037852,422.0000,"2,892,974.0000",137.58,15.94,449.9045,1.0000,.4245
27/05/2022,2,"53,499.0000",40.5773,"1,072.0000",.037852,455.0000,"2,893,429.0000",137.50,15.99,483.5807,1.0000,.4241
27/05/2022,3,"54,492.0000",37.5870,993.0000,.037852,421.0000,"2,893,850.0000",137.75,16.03,429.9117,1.0000,.4245
27/05/2022,4,"55,503.0000",38.2684,"1,011.0000",.037852,429.0000,"2,894,279.0000",137.57,15.92,450.0064,1.0000,.4243
27/05/2022,5,"56,484.0000",37.1328,981.0000,.037852,416.0000,"2,894,695.0000",137.77,15.90,443.0734,1.0000,.4240
27/05/2022,6,"57,437.0000",36.0730,953.0000,.037852,403.0000,"2,895,098.0000",137.96,15.76,406.4559,1.0000,.4244
27/05/2022,7,"58,337.0000",34.0668,900.0000,.037852,381.0000,"2,895,479.0000",138.28,16.13,400.0042,1.0000,.4249
27/05/2022,8,"59,234.0000",33.9532,897.0000,.037852,380.0000,"2,895,859.0000",138.19,16.10,381.8147,1.0000,.4246
27/05/2022,9,"60,334.0000",41.6372,"1,100.0000",.037852,467.0000,"2,896,326.0000",137.45,16.15,429.8549,1.0000,.4256
27/05/2022,10,"61,277.0000",35.6944,943.0000,.037852,402.0000,"2,896,728.0000",137.50,17.20,436.3714,1.0000,.4259
27/05/2022,11,"62,304.0000",38.8740,"1,027.0000",.037852,437.0000,"2,897,165.0000",137.47,16.68,479.9924,1.0000,.4248
27/05/2022,12,"63,263.0000",36.3001,959.0000,.037852,407.0000,"2,897,572.0000",137.80,16.46,376.0596,1.0000,.4260
27/05/2022,13,"64,165.0000",34.1425,902.0000,.037852,384.0000,"2,897,956.0000",137.69,16.90,370.8779,1.0000,.4259
27/05/2022,14,"65,084.0000",34.7860,919.0000,.037852,391.0000,"2,898,347.0000",137.75,16.96,389.2054,1.0000,.4258
27/05/2022,15,"65,979.0000",33.8775,895.0000,.037852,381.0000,"2,898,728.0000",137.72,17.33,387.6317,1.0000,.4266
27/05/2022,16,"66,933.0000",36.1108,954.0000,.037852,407.0000,"2,899,135.0000",137.54,17.39,406.5914,1.0000,.4261
27/05/2022,17,"68,010.0000",40.7666,"1,077.0000",.037852,458.0000,"2,899,593.0000",137.43,16.42,393.7519,1.0000,.4253
27/05/2022,18,"68,984.0000",36.8678,974.0000,.037852,413.0000,"2,900,006.0000",137.64,16.04,419.9983,1.0000,.4245
27/05/2022,19,"69,861.0000",33.1962,877.0000,.037852,371.0000,"2,900,377.0000",138.67,16.42,381.2120,1.0000,.4226
27/05/2022,20,"70,741.0000",33.3098,880.0000,.037852,372.0000,"2,900,749.0000",138.57,16.27,340.9797,1.0000,.4230
27/05/2022,21,"71,647.0000",34.2939,906.0000,.037852,384.0000,"2,901,133.0000",138.18,16.34,399.0635,1.0000,.4238
27/05/2022,22,"72,684.0000",39.2525,"1,037.0000",.037852,440.0000,"2,901,573.0000",137.54,15.96,411.8191,1.0000,.4206
27/05/2022,23,"73,643.0000",36.3001,959.0000,.037852,406.0000,"2,901,979.0000",137.79,15.73,407.5923,1.0000,.4234
28/05/2022,0,"74,649.0000",38.0791,"1,006.0000",.037852,426.0000,"2,902,405.0000",137.74,15.40,490.8991,1.0000,.4235
28/05/2022,1,"75,657.0000",38.1548,"1,008.0000",.037852,426.0000,"2,902,831.0000",137.78,15.34,429.8460,1.0000,.4220
28/05/2022,2,"76,602.0000",35.7701,945.0000,.037852,399.0000,"2,903,230.0000",138.23,15.34,388.9148,1.0000,.4239
28/05/2022,3,"77,574.0000",36.7921,972.0000,.037852,411.0000,"2,903,641.0000",137.95,15.44,436.3575,1.0000,.4234
28/05/2022,4,"78,507.0000",35.3159,933.0000,.037852,394.0000,"2,904,035.0000",138.22,15.47,412.4688,1.0000,.4231
28/05/2022,5,"79,476.0000",36.6786,969.0000,.037852,410.0000,"2,904,445.0000",137.90,15.50,490.9203,1.0000,.4235
28/05/2022,6,"80,531.0000",39.9339,"1,055.0000",.037852,446.0000,"2,904,891.0000",137.70,15.23,392.5119,1.0000,.4221
28/05/2022,7,"81,434.0000",34.1804,903.0000,.037852,381.0000,"2,905,272.0000",138.76,15.67,376.1258,1.0000,.4229
28/05/2022,8,"82,370.0000",35.4295,936.0000,.037852,395.0000,"2,905,667.0000",138.47,15.62,374.9376,1.0000,.4229
28/05/2022,9,"83,400.0000",38.9876,"1,030.0000",.037852,437.0000,"2,906,104.0000",137.59,15.96,381.8251,1.0000,.4254
28/05/2022,10,"84,364.0000",36.4893,964.0000,.037852,410.0000,"2,906,514.0000",137.50,16.52,429.8502,1.0000,.4255
28/05/2022,11,"85,216.0000",32.2499,852.0000,.037852,362.0000,"2,906,876.0000",138.15,16.97,360.2736,1.0000,.4261
28/05/2022,12,"86,135.0000",34.7860,919.0000,.037852,391.0000,"2,907,267.0000",137.76,17.29,342.5908,1.0000,.4257
28/05/2022,13,"86,910.0000",29.3353,775.0000,.037852,329.0000,"2,907,596.0000",139.16,17.97,381.8143,1.0000,.4269
28/05/2022,14,"87,822.0000",34.5210,912.0000,.037852,389.0000,"2,907,985.0000",137.61,17.40,419.9932,1.0000,.4262
28/05/2022,15,"88,837.0000",38.4198,"1,015.0000",.037852,432.0000,"2,908,417.0000",137.57,16.85,365.2174,1.0000,.4250
28/05/2022,16,"89,713.0000",33.1584,876.0000,.037852,373.0000,"2,908,790.0000",137.71,17.30,376.1241,1.0000,.4262
28/05/2022,17,"90,581.0000",32.8555,868.0000,.037852,369.0000,"2,909,159.0000",138.13,17.18,449.9957,1.0000,.4255
28/05/2022,18,"91,577.0000",37.7006,996.0000,.037852,423.0000,"2,909,582.0000",137.76,16.52,344.0569,1.0000,.4208
28/05/2022,19,"92,451.0000",33.0826,874.0000,.037852,371.0000,"2,909,953.0000",138.16,16.87,399.9957,1.0000,.4253
28/05/2022,20,"93,354.0000",34.1804,903.0000,.037852,383.0000,"2,910,336.0000",138.03,16.39,360.8566,1.0000,.4249
28/05/2022,21,"94,263.0000",34.4075,909.0000,.037852,385.0000,"2,910,721.0000",138.06,16.24,359.4349,1.0000,.4242
28/05/2022,22,"95,213.0000",35.9594,950.0000,.037852,403.0000,"2,911,124.0000",137.78,16.12,370.5840,1.0000,.4250
28/05/2022,23,"96,108.0000",33.8775,895.0000,.037852,379.0000,"2,911,503.0000",138.22,16.24,400.0042,1.0000,.4245
29/05/2022,0,"97,021.0000",34.5589,913.0000,.037852,387.0000,"2,911,890.0000",137.97,15.99,381.0373,1.0000,.4237
29/05/2022,1,"97,987.0000",36.5650,966.0000,.037852,409.0000,"2,912,299.0000",137.68,15.75,406.1275,1.0000,.4232
29/05/2022,2,"98,914.0000",35.0888,927.0000,.037852,392.0000,"2,912,691.0000",138.02,15.57,399.9958,1.0000,.4241
29/05/2022,3,"99,907.0000",37.5870,993.0000,.037852,420.0000,"2,913,111.0000",137.84,15.37,375.8204,1.0000,.4229
29/05/2022,4,"100,809.0000",34.1425,902.0000,.037852,381.0000,"2,913,492.0000",138.25,15.55,377.6629,1.0000,.4187
29/05/2022,5,"101,851.0000",39.4418,"1,042.0000",.037852,441.0000,"2,913,933.0000",137.59,15.25,436.4780,1.0000,.4236
29/05/2022,6,"102,767.0000",34.6724,916.0000,.037852,387.0000,"2,914,320.0000",138.28,15.64,372.6134,1.0000,.4219
29/05/2022,7,"103,645.0000",33.2341,878.0000,.037852,371.0000,"2,914,691.0000",138.54,15.87,359.7311,1.0000,.4201
29/05/2022,8,"104,537.0000",33.7640,892.0000,.037852,377.0000,"2,915,068.0000",138.38,16.03,383.5887,1.0000,.4232
29/05/2022,9,"105,505.0000",36.6407,968.0000,.037852,411.0000,"2,915,479.0000",137.58,16.21,419.9915,1.0000,.4252
29/05/2022,10,"106,452.0000",35.8458,947.0000,.037852,403.0000,"2,915,882.0000",137.53,16.73,387.6873,1.0000,.4257
29/05/2022,11,"107,434.0000",37.1707,982.0000,.037852,418.0000,"2,916,300.0000",137.49,16.69,364.0740,1.0000,.4241
29/05/2022,12,"108,283.0000",32.1363,849.0000,.037852,361.0000,"2,916,661.0000",138.11,17.20,369.4292,1.0000,.4250
29/05/2022,13,"109,227.0000",35.7323,944.0000,.037852,402.0000,"2,917,063.0000",137.53,17.09,406.4119,1.0000,.4260
29/05/2022,14,"110,136.0000",34.4075,909.0000,.037852,387.0000,"2,917,450.0000",137.73,17.18,381.8221,1.0000,.4261
29/05/2022,15,"111,077.0000",35.6187,941.0000,.037852,401.0000,"2,917,851.0000",137.61,17.17,360.0017,1.0000,.4268
29/05/2022,16,"111,933.0000",32.4013,856.0000,.037852,364.0000,"2,918,215.0000",138.17,17.38,354.4112,1.0000,.4268
29/05/2022,17,"112,753.0000",31.0386,820.0000,.037852,348.0000,"2,918,563.0000",138.68,17.53,331.3639,1.0000,.4217
29/05/2022,18,"113,585.0000",31.4929,832.0000,.037852,354.0000,"2,918,917.0000",138.38,17.68,376.7054,1.0000,.4261
29/05/2022,19,"114,513.0000",35.1267,928.0000,.037852,395.0000,"2,919,312.0000",137.65,17.04,414.4207,1.0000,.4256
29/05/2022,20,"115,551.0000",39.2904,"1,038.0000",.037852,441.0000,"2,919,753.0000",137.50,16.28,406.4461,1.0000,.4246
29/05/2022,21,"116,433.0000",33.3855,882.0000,.037852,373.0000,"2,920,126.0000",138.79,16.43,364.6433,1.0000,.4204
29/05/2022,22,"117,395.0000",36.4136,962.0000,.037852,408.0000,"2,920,534.0000",137.70,16.20,393.1334,1.0000,.4218
29/05/2022,23,"118,348.0000",36.0730,953.0000,.037852,405.0000,"2,920,939.0000",137.72,16.46,413.1167,1.0000,.4253
30/05/2022,0,"119,341.0000",37.5870,993.0000,.037852,422.0000,"2,921,361.0000",137.58,16.46,464.5061,1.0000,.4250
30/05/2022,1,"120,251.0000",34.4453,910.0000,.037852,386.0000,"2,921,747.0000",138.19,16.70,365.2246,1.0000,.4254
30/05/2022,2,"121,108.0000",32.4392,857.0000,.037852,363.0000,"2,922,110.0000",138.62,16.68,365.2183,1.0000,.4260
30/05/2022,3,"122,001.0000",33.8018,893.0000,.037852,379.0000,"2,922,489.0000",138.07,16.75,387.3944,1.0000,.4244
30/05/2022,4,"122,897.0000",33.9154,896.0000,.037852,380.0000,"2,922,869.0000",138.02,16.42,413.1117,1.0000,.4252
30/05/2022,5,"123,849.0000",36.0351,952.0000,.037852,404.0000,"2,923,273.0000",137.69,16.28,429.8590,1.0000,.4247
30/05/2022,6,"124,909.0000",40.1231,"1,060.0000",.037852,450.0000,"2,923,723.0000",137.52,15.98,423.5272,1.0000,.4244
30/05/2022,7,"125,830.0000",34.8617,921.0000,.037852,390.0000,"2,924,113.0000",138.10,16.12,376.0063,1.0000,.4246
30/05/2022,8,"126,808.0000",37.0193,978.0000,.037852,415.0000,"2,924,528.0000",137.69,16.09,483.5894,1.0000,.4245
30/05/2022,9,"127,796.0000",37.3978,988.0000,.037852,420.0000,"2,924,948.0000",137.53,16.62,480.0043,1.0000,.4259
30/05/2022,10,"128,786.0000",37.4735,990.0000,.037852,422.0000,"2,925,370.0000",137.47,17.12,419.8645,1.0000,.4262
30/05/2022,11,"129,834.0000",39.6689,"1,048.0000",.037852,446.0000,"2,925,816.0000",137.49,16.84,442.9527,1.0000,.4261
30/05/2022,12,"130,784.0000",35.9594,950.0000,.037852,405.0000,"2,926,221.0000",137.57,17.22,359.9991,1.0000,.4268
30/05/2022,13,"131,748.0000",36.4893,964.0000,.037852,411.0000,"2,926,632.0000",137.47,17.36,413.1064,1.0000,.4266
30/05/2022,14,"132,622.0000",33.0826,874.0000,.037852,373.0000,"2,927,005.0000",137.69,17.72,399.9957,1.0000,.4269
30/05/2022,15,"133,560.0000",35.5052,938.0000,.037852,400.0000,"2,927,405.0000",137.50,17.42,413.1111,1.0000,.4262
30/05/2022,16,"134,630.0000",40.5016,"1,070.0000",.037852,456.0000,"2,927,861.0000",137.36,16.90,480.0000,1.0000,.4255
30/05/2022,17,"135,664.0000",39.1390,"1,034.0000",.037852,440.0000,"2,928,301.0000",137.46,16.79,443.0681,1.0000,.4257
30/05/2022,18,"136,712.0000",39.6689,"1,048.0000",.037852,446.0000,"2,928,747.0000",137.44,16.69,457.1447,1.0000,.4255
30/05/2022,19,"137,726.0000",38.3819,"1,014.0000",.037852,432.0000,"2,929,179.0000",137.49,17.00,419.8942,1.0000,.4266
30/05/2022,20,"138,646.0000",34.8238,920.0000,.037852,392.0000,"2,929,571.0000",137.62,17.31,406.4435,1.0000,.4264
30/05/2022,21,"139,595.0000",35.9215,949.0000,.037852,404.0000,"2,929,975.0000",137.60,17.10,374.4884,1.0000,.4255
30/05/2022,22,"140,554.0000",36.3001,959.0000,.037852,408.0000,"2,930,383.0000",137.59,16.85,429.8497,1.0000,.4259
30/05/2022,23,"141,515.0000",36.3758,961.0000,.037852,409.0000,"2,930,792.0000",137.58,16.87,472.1324,1.0000,.4255
31/05/2022,0,"142,516.0000",37.8899,"1,001.0000",.037852,426.0000,"2,931,218.0000",137.49,16.73,429.8545,1.0000,.4255
31/05/2022,1,"143,633.0000",42.2807,"1,117.0000",.037852,475.0000,"2,931,693.0000",137.44,16.37,472.1309,1.0000,.4249
31/05/2022,2,"144,677.0000",39.5175,"1,044.0000",.037852,443.0000,"2,932,136.0000",137.55,16.12,436.3571,1.0000,.4249
31/05/2022,3,"145,648.0000",36.7543,971.0000,.037852,413.0000,"2,932,549.0000",137.60,16.56,368.2694,1.0000,.4218
31/05/2022,4,"146,567.0000",34.7860,919.0000,.037852,390.0000,"2,932,939.0000",138.07,16.81,464.5126,1.0000,.4252
31/05/2022,5,"147,531.0000",36.4893,964.0000,.037852,410.0000,"2,933,349.0000",137.62,16.65,436.3632,1.0000,.4252
31/05/2022,6,"148,624.0000",41.3722,"1,093.0000",.037852,464.0000,"2,933,813.0000",137.52,16.05,370.5860,1.0000,.4243
31/05/2022,7,"149,588.0000",36.4893,964.0000,.037852,409.0000,"2,934,222.0000",137.73,16.18,406.4531,1.0000,.4243
31/05/2022,8,"150,541.0000",36.0730,953.0000,.037852,404.0000,"2,934,626.0000",137.78,16.18,355.3012,1.0000,.4216
31/05/2022,9,"151,522.0000",37.1328,981.0000,.037852,417.0000,"2,935,043.0000",137.67,16.61,443.0854,1.0000,.4260
31/05/2022,10,"152,662.0000",43.1513,"1,140.0000",.037852,485.0000,"2,935,528.0000",137.38,16.37,490.9052,1.0000,.4248
31/05/2022,11,"153,735.0000",40.6152,"1,073.0000",.037852,456.0000,"2,935,984.0000",137.45,16.34,443.0710,1.0000,.4252
31/05/2022,12,"154,685.0000",35.9594,950.0000,.037852,404.0000,"2,936,388.0000",137.54,16.79,411.1780,1.0000,.4242
31/05/2022,13,"155,632.0000",35.8458,947.0000,.037852,404.0000,"2,936,792.0000",137.51,17.25,450.0000,1.0000,.4264
31/05/2022,14,"156,580.0000",35.8837,948.0000,.037852,404.0000,"2,937,196.0000",137.46,17.30,381.9420,1.0000,.4268
31/05/2022,15,"157,485.0000",34.2561,905.0000,.037852,386.0000,"2,937,582.0000",137.54,17.38,400.0000,1.0000,.4268
31/05/2022,16,"158,397.0000",34.5210,912.0000,.037852,389.0000,"2,937,971.0000",137.55,17.38,354.1484,1.0000,.4266
31/05/2022,17,"159,293.0000",33.9154,896.0000,.037852,382.0000,"2,938,353.0000",137.58,17.59,360.0034,1.0000,.4268
31/05/2022,18,"160,147.0000",32.3256,854.0000,.037852,364.0000,"2,938,717.0000",137.82,17.45,363.5106,1.0000,.4242
